id	state	abbr	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
92	Alabama	AL	Demographics	Marital Status	What is your marital status?	Partnered	Overall	Overall	109	2.2	1.7	2.8	"1,462"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	1	BO1	CAT1	MARITAL	RESP038	"(32.84057112200048, -86.63186076199969)"
93	Alabama	AL	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Five or more children	Overall	Overall	22	0.5	0.2	0.7	"1,598"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	1	BO1	CAT1	_CHLDCNT	RESP090	"(32.84057112200048, -86.63186076199969)"
94	Alabama	AL	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Four children	Overall	Overall	102	1.7	1.3	2.1	"1,597"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	1	BO1	CAT1	_CHLDCNT	RESP091	"(32.84057112200048, -86.63186076199969)"
95	Alabama	AL	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Three children	Overall	Overall	255	5	4.2	5.8	"1,596"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	1	BO1	CAT1	_CHLDCNT	RESP092	"(32.84057112200048, -86.63186076199969)"
96	Alabama	AL	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Two children	Overall	Overall	681	12	10.9	13.1	"1,595"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	1	BO1	CAT1	_CHLDCNT	RESP093	"(32.84057112200048, -86.63186076199969)"
97	Alabama	AL	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	One child	Overall	Overall	946	15.2	14	16.4	"1,594"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	1	BO1	CAT1	_CHLDCNT	RESP094	"(32.84057112200048, -86.63186076199969)"
98	Alabama	AL	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	None	Overall	Overall	"6,614"	65.7	64.1	67.2	"1,593"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	1	BO1	CAT1	_CHLDCNT	RESP095	"(32.84057112200048, -86.63186076199969)"
99	Alabama	AL	Demographics	Race	What is your race/ethnicity?	White	Overall	Overall	"6,026"	68.2	66.7	69.7	"1,254"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	1	BO1	CAT1	RACE	RESP005	"(32.84057112200048, -86.63186076199969)"
100	Alabama	AL	Demographics	Race	What is your race/ethnicity?	Black	Overall	Overall	"2,176"	25.2	23.9	26.6	"1,255"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	1	BO1	CAT1	RACE	RESP006	"(32.84057112200048, -86.63186076199969)"
101	Alabama	AL	Demographics	Race	What is your race/ethnicity?	MultiRacial	Overall	Overall	94	0.9	0.7	1.2	"1,258"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	1	BO1	CAT1	RACE	RESP008	"(32.84057112200048, -86.63186076199969)"
102	Alabama	AL	Demographics	Race	What is your race/ethnicity?	Other	Overall	Overall	189	2.5	1.9	3.1	"1,257"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	1	BO1	CAT1	RACE	RESP009	"(32.84057112200048, -86.63186076199969)"
103	Alabama	AL	Demographics	Race	What is your race/ethnicity?	Hispanic	Overall	Overall	77	3.2	2.3	4	"1,256"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	1	BO1	CAT1	RACE	RESP007	"(32.84057112200048, -86.63186076199969)"
104	Alabama	AL	Demographics	Rent/Own Home	Do you own or rent your home?	Own	Overall	Overall	"6,259"	72.3	70.9	73.7	"2,219"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	1	BO1	CAT1	RENTHOM1	RESP003	"(32.84057112200048, -86.63186076199969)"
105	Alabama	AL	Demographics	Rent/Own Home	Do you own or rent your home?	Rent	Overall	Overall	"1,602"	19.4	18.2	20.6	"2,220"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	1	BO1	CAT1	RENTHOM1	RESP004	"(32.84057112200048, -86.63186076199969)"
106	Alabama	AL	Demographics	Rent/Own Home	Do you own or rent your home?	Other	Overall	Overall	583	8.2	7.3	9.2	"2,221"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	1	BO1	CAT1	RENTHOM1	RESP009	"(32.84057112200048, -86.63186076199969)"
107	Alabama	AL	Demographics	Sex	Gender of respondent	Male	Overall	Overall	"3,115"	47.8	46.3	49.3	"2,083"	%	Crude Prevalence			BRFSS	CLASS05	Topic51	1	BO1	CAT1	SEX	RESP001	"(32.84057112200048, -86.63186076199969)"
108	Alabama	AL	Demographics	Sex	Gender of respondent	Female	Overall	Overall	"5,537"	52.2	50.7	53.7	"2,084"	%	Crude Prevalence			BRFSS	CLASS05	Topic51	1	BO1	CAT1	SEX	RESP002	"(32.84057112200048, -86.63186076199969)"
109	Alabama	AL	Demographics	Veteran Status	Have you ever served on active duty in the United States Armed Forces?	Yes	Overall	Overall	"1,180"	13.1	12.1	14.1	"2,127"	%	Crude Prevalence			BRFSS	CLASS05	Topic61	1	BO1	CAT1	VETERAN3	RESP046	"(32.84057112200048, -86.63186076199969)"
110	Alabama	AL	Demographics	Veteran Status	Have you ever served on active duty in the United States Armed Forces?	No	Overall	Overall	"7,462"	86.9	86	87.9	"2,128"	%	Crude Prevalence			BRFSS	CLASS05	Topic61	1	BO1	CAT1	VETERAN3	RESP054	"(32.84057112200048, -86.63186076199969)"
111	Alabama	AL	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	Yes	Overall	Overall	"1,249"	17.4	16.2	18.7	321	%	Crude Prevalence			BRFSS	CLASS07	Topic28	1	BO1	CAT1	MEDCOST	RESP046	"(32.84057112200048, -86.63186076199969)"
112	Alabama	AL	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	No	Overall	Overall	"7,380"	82.6	81.3	83.8	322	%	Crude Prevalence			BRFSS	CLASS07	Topic28	1	BO1	CAT1	MEDCOST	RESP054	"(32.84057112200048, -86.63186076199969)"
113	Alabama	AL	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	Yes	Overall	Overall	"7,825"	86.1	84.9	87.3	162	%	Crude Prevalence			BRFSS	CLASS07	Topic29	1	BO1	CAT1	HLTHPLN1	RESP046	"(32.84057112200048, -86.63186076199969)"
114	Alabama	AL	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	No	Overall	Overall	806	13.9	12.7	15.1	163	%	Crude Prevalence			BRFSS	CLASS07	Topic29	1	BO1	CAT1	HLTHPLN1	RESP054	"(32.84057112200048, -86.63186076199969)"
115	Alabama	AL	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past year	Overall	Overall	"6,680"	72.1	70.6	73.6	367	%	Crude Prevalence			BRFSS	CLASS07	Topic36	1	BO1	CAT1	CHECKUP1	RESP063	"(32.84057112200048, -86.63186076199969)"
116	Alabama	AL	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 2 years	Overall	Overall	801	11.7	10.6	12.8	368	%	Crude Prevalence			BRFSS	CLASS07	Topic36	1	BO1	CAT1	CHECKUP1	RESP064	"(32.84057112200048, -86.63186076199969)"
117	Alabama	AL	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 5 years	Overall	Overall	418	6.7	5.9	7.5	369	%	Crude Prevalence			BRFSS	CLASS07	Topic36	1	BO1	CAT1	CHECKUP1	RESP065	"(32.84057112200048, -86.63186076199969)"
118	Alabama	AL	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	5 or more years ago	Overall	Overall	501	8.3	7.4	9.3	370	%	Crude Prevalence			BRFSS	CLASS07	Topic36	1	BO1	CAT1	CHECKUP1	RESP066	"(32.84057112200048, -86.63186076199969)"
119	Alabama	AL	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Never	Overall	Overall	77	1.2	0.8	1.6	371	%	Crude Prevalence			BRFSS	CLASS07	Topic36	1	BO1	CAT1	CHECKUP1	RESP067	"(32.84057112200048, -86.63186076199969)"
120	Alabama	AL	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	"Yes, only one"	Overall	Overall	"6,312"	66.5	65	68	252	%	Crude Prevalence			BRFSS	CLASS07	Topic43	1	BO1	CAT1	PERSDOC2	RESP050	"(32.84057112200048, -86.63186076199969)"
121	Alabama	AL	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	More than one	Overall	Overall	"1,047"	10	9.2	10.9	253	%	Crude Prevalence			BRFSS	CLASS07	Topic43	1	BO1	CAT1	PERSDOC2	RESP053	"(32.84057112200048, -86.63186076199969)"
122	Alabama	AL	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	No	Overall	Overall	"1,275"	23.5	22	25	254	%	Crude Prevalence			BRFSS	CLASS07	Topic43	1	BO1	CAT1	PERSDOC2	RESP054	"(32.84057112200048, -86.63186076199969)"
123	Alabama	AL	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"4,650"	82.5	81.1	84	208	%	Crude Prevalence			BRFSS	CLASS07	Topic59	1	BO1	CAT1	_HCVU651	RESP046	"(32.84057112200048, -86.63186076199969)"
124	Alabama	AL	Health Care Access/Coverage	Under 65 Coverage	Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions)	No	Overall	Overall	790	17.5	16	19	209	%	Crude Prevalence			BRFSS	CLASS07	Topic59	1	BO1	CAT1	_HCVU651	RESP054	"(32.84057112200048, -86.63186076199969)"
125	Alabama	AL	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Good or Better Health	Overall	Overall	"6,265"	77.1	75.9	78.3	116	%	Crude Prevalence			BRFSS	CLASS08	Topic24	1	BO1	CAT1	_RFHLTH	RESP061	"(32.84057112200048, -86.63186076199969)"
126	Alabama	AL	Health Status	Fair or Poor Health	Health Status (variable calculated from one or more BRFSS questions)	Fair or Poor Health	Overall	Overall	"2,359"	22.9	21.8	24.1	117	%	Crude Prevalence			BRFSS	CLASS08	Topic24	1	BO1	CAT1	_RFHLTH	RESP062	"(32.84057112200048, -86.63186076199969)"
127	Alabama	AL	Health Status	Overall Health	How is your general health?	Excellent	Overall	Overall	"1,146"	16.8	15.6	18.1	1	%	Crude Prevalence			BRFSS	CLASS08	Topic41	1	BO1	CAT1	GENHLTH	RESP056	"(32.84057112200048, -86.63186076199969)"
128	Alabama	AL	Health Status	Overall Health	How is your general health?	Very good	Overall	Overall	"2,227"	27.9	26.5	29.3	2	%	Crude Prevalence			BRFSS	CLASS08	Topic41	1	BO1	CAT1	GENHLTH	RESP057	"(32.84057112200048, -86.63186076199969)"
129	Alabama	AL	Health Status	Overall Health	How is your general health?	Good	Overall	Overall	"2,892"	32.4	31	33.8	3	%	Crude Prevalence			BRFSS	CLASS08	Topic41	1	BO1	CAT1	GENHLTH	RESP058	"(32.84057112200048, -86.63186076199969)"
130	Alabama	AL	Health Status	Overall Health	How is your general health?	Fair	Overall	Overall	"1,578"	15.7	14.6	16.7	4	%	Crude Prevalence			BRFSS	CLASS08	Topic41	1	BO1	CAT1	GENHLTH	RESP059	"(32.84057112200048, -86.63186076199969)"
131	Alabama	AL	Health Status	Overall Health	How is your general health?	Poor	Overall	Overall	781	7.3	6.6	7.9	5	%	Crude Prevalence			BRFSS	CLASS08	Topic41	1	BO1	CAT1	GENHLTH	RESP060	"(32.84057112200048, -86.63186076199969)"
132	Alabama	AL	HIV-AIDS	HIV Test	Have you ever been tested for HIV?	Yes	Overall	Overall	"2,512"	38.4	36.8	40	"3,654"	%	Crude Prevalence			BRFSS	CLASS09	Topic32	1	BO1	CAT1	HIVTST6	RESP046	"(32.84057112200048, -86.63186076199969)"
133	Alabama	AL	HIV-AIDS	HIV Test	Have you ever been tested for HIV?	No	Overall	Overall	"5,357"	61.6	60	63.2	"3,655"	%	Crude Prevalence			BRFSS	CLASS09	Topic32	1	BO1	CAT1	HIVTST6	RESP054	"(32.84057112200048, -86.63186076199969)"
134	Alabama	AL	Immunization	Flu Shot	Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,942"	64.2	61.9	66.4	"3,045"	%	Crude Prevalence			BRFSS	CLASS11	Topic26	1	BO1	CAT1	_FLSHOT6	RESP046	"(32.84057112200048, -86.63186076199969)"
135	Alabama	AL	Immunization	Flu Shot	Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,081"	35.9	33.6	38.1	"3,046"	%	Crude Prevalence			BRFSS	CLASS11	Topic26	1	BO1	CAT1	_FLSHOT6	RESP054	"(32.84057112200048, -86.63186076199969)"
136	Alabama	AL	Immunization	Pneumonia Vaccination	Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,972"	67	64.7	69.3	"3,083"	%	Crude Prevalence			BRFSS	CLASS11	Topic46	1	BO1	CAT1	_PNEUMO2	RESP046	"(32.84057112200048, -86.63186076199969)"
137	Alabama	AL	Immunization	Pneumonia Vaccination	Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions)	No	Overall	Overall	958	33	30.7	35.3	"3,084"	%	Crude Prevalence			BRFSS	CLASS11	Topic46	1	BO1	CAT1	_PNEUMO2	RESP054	"(32.84057112200048, -86.63186076199969)"
138	Alabama	AL	Immunization	Shingle Vaccination	Have you ever had the shingles or zoster vaccine?	Yes	Overall	Overall	"1,092"	16.2	15.1	17.4	"3,121"	%	Crude Prevalence			BRFSS	CLASS11	Topic63	1	BO1	CAT1	SHINGLE2	RESP046	"(32.84057112200048, -86.63186076199969)"
139	Alabama	AL	Immunization	Shingle Vaccination	Have you ever had the shingles or zoster vaccine?	No	Overall	Overall	"4,628"	83.8	82.6	84.9	"3,122"	%	Crude Prevalence			BRFSS	CLASS11	Topic63	1	BO1	CAT1	SHINGLE2	RESP054	"(32.84057112200048, -86.63186076199969)"
140	Alabama	AL	Injury	Drink and Drive	Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions)	Have driven after having too much to drink	Overall	Overall	73	3.4	2.4	4.4	"3,207"	%	Crude Prevalence			BRFSS	CLASS12	Topic20	1	BO1	CAT1	_DRNKDRV	RESP201	"(32.84057112200048, -86.63186076199969)"
141	Alabama	AL	Injury	Drink and Drive	Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions)	Have not driven after having too much to drink	Overall	Overall	"2,852"	96.6	95.6	97.6	"3,208"	%	Crude Prevalence			BRFSS	CLASS12	Topic20	1	BO1	CAT1	_DRNKDRV	RESP202	"(32.84057112200048, -86.63186076199969)"
142	Alabama	AL	Injury	Seatbelt Use	Always wears a seat belt? (variable calculated from one or more BRFSS questions)	Always Wears a Seatbelt	Overall	Overall	"7,446"	87.2	86.1	88.3	"3,161"	%	Crude Prevalence			BRFSS	CLASS12	Topic50	1	BO1	CAT1	_RFSEAT3	RESP184	"(32.84057112200048, -86.63186076199969)"
143	Alabama	AL	Injury	Seatbelt Use	Always wears a seat belt? (variable calculated from one or more BRFSS questions)	Does Not Always Wear a Seatbelt	Overall	Overall	871	12.8	11.7	13.9	"3,162"	%	Crude Prevalence			BRFSS	CLASS12	Topic50	1	BO1	CAT1	_RFSEAT3	RESP185	"(32.84057112200048, -86.63186076199969)"
144	Alabama	AL	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	624	22.2	20.2	24.2	"1,170"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	1	BO1	CAT1	_ALTETH2	RESP046	"(32.84057112200048, -86.63186076199969)"
145	Alabama	AL	Oral Health	All Teeth Removed	Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"2,392"	77.8	75.8	79.8	"1,171"	%	Crude Prevalence			BRFSS	CLASS13	Topic04	1	BO1	CAT1	_ALTETH2	RESP054	"(32.84057112200048, -86.63186076199969)"
146	Alabama	AL	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"5,143"	60	58.5	61.5	"1,208"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	1	BO1	CAT1	_DENVST2	RESP046	"(32.84057112200048, -86.63186076199969)"
147	Alabama	AL	Oral Health	Dental Visit	Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"3,370"	40	38.5	41.5	"1,209"	%	Crude Prevalence			BRFSS	CLASS13	Topic16	1	BO1	CAT1	_DENVST2	RESP054	"(32.84057112200048, -86.63186076199969)"
148	Alabama	AL	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"5,276"	52.7	51.2	54.3	"1,124"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	1	BO1	CAT1	_EXTETH2	RESP046	"(32.84057112200048, -86.63186076199969)"
149	Alabama	AL	Oral Health	Teeth Removed	Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"3,199"	47.3	45.8	48.9	"1,125"	%	Crude Prevalence			BRFSS	CLASS13	Topic57	1	BO1	CAT1	_EXTETH2	RESP054	"(32.84057112200048, -86.63186076199969)"
150	Alabama	AL	Overweight and Obesity (BMI)	BMI Categories	Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)	Obese (BMI 30.0 - 99.8)	Overall	Overall	"2,814"	33.5	32.1	35	"2,613"	%	Crude Prevalence			BRFSS	CLASS14	Topic09	1	BO1	CAT1	_BMI5CAT	RESP039	"(32.84057112200048, -86.63186076199969)"
151	Alabama	AL	Overweight and Obesity (BMI)	BMI Categories	Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)	Overweight (BMI 25.0-29.9)	Overall	Overall	"2,814"	33.4	32	34.9	"2,612"	%	Crude Prevalence			BRFSS	CLASS14	Topic09	1	BO1	CAT1	_BMI5CAT	RESP040	"(32.84057112200048, -86.63186076199969)"
152	Alabama	AL	Overweight and Obesity (BMI)	BMI Categories	Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)	Normal Weight (BMI 18.5-24.9)	Overall	Overall	"2,425"	31.5	29.9	33	"2,611"	%	Crude Prevalence			BRFSS	CLASS14	Topic09	1	BO1	CAT1	_BMI5CAT	RESP041	"(32.84057112200048, -86.63186076199969)"
153	Alabama	AL	Overweight and Obesity (BMI)	BMI Categories	Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)	Underweight (BMI 12.0-18.4)	Overall	Overall	137	1.6	1.2	2	"2,610"	%	Crude Prevalence			BRFSS	CLASS14	Topic09	1	BO1	CAT1	_BMI5CAT	RESP042	"(32.84057112200048, -86.63186076199969)"
154	Alabama	AL	Physical Activity	Exercise	"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)"	Yes	Overall	Overall	"6,056"	72.4	71	73.7	482	%	Crude Prevalence			BRFSS	CLASS15	Topic23	1	BO1	CAT1	_TOTINDA	RESP046	"(32.84057112200048, -86.63186076199969)"
155	Alabama	AL	Physical Activity	Exercise	"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)"	No	Overall	Overall	"2,583"	27.6	26.3	29	483	%	Crude Prevalence			BRFSS	CLASS15	Topic23	1	BO1	CAT1	_TOTINDA	RESP054	"(32.84057112200048, -86.63186076199969)"
156	Alabama	AL	Prostate Cancer	PSA Test	Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,196"	49.6	46.9	52.4	"3,454"	%	Crude Prevalence			BRFSS	CLASS16	Topic47	1	BO1	CAT1	_RFPSA21	RESP046	"(32.84057112200048, -86.63186076199969)"
157	Alabama	AL	Prostate Cancer	PSA Test	Men aged 40+ who have had a PSA test within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	958	50.4	47.6	53.1	"3,455"	%	Crude Prevalence			BRFSS	CLASS16	Topic47	1	BO1	CAT1	_RFPSA21	RESP054	"(32.84057112200048, -86.63186076199969)"
158	Alabama	AL	Tobacco Use	Current Smoker Status	Adults who are current smokers (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"1,490"	21.1	19.8	22.5	"2,702"	%	Crude Prevalence			BRFSS	CLASS17	Topic15	1	BO1	CAT1	_RFSMOK3	RESP046	"(32.84057112200048, -86.63186076199969)"
159	Alabama	AL	Tobacco Use	Current Smoker Status	Adults who are current smokers (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"6,878"	78.9	77.5	80.2	"2,703"	%	Crude Prevalence			BRFSS	CLASS17	Topic15	1	BO1	CAT1	_RFSMOK3	RESP054	"(32.84057112200048, -86.63186076199969)"
160	Alabama	AL	Tobacco Use	Smokeless Tobacco	"Do you currently use chewing tobacco, snuff, or snus?"	Every day	Overall	Overall	227	3.5	2.9	4.2	"2,840"	%	Crude Prevalence			BRFSS	CLASS17	Topic54	1	BO1	CAT1	USENOW3	RESP079	"(32.84057112200048, -86.63186076199969)"
